Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Image
24612118,Fates and Furies,Lauren Groff,"Groff, Lauren",,1594634475,9781594634475,2,Riverhead Books,Hardcover,390,2015,2015,2015/12/13,2015/12/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1434750235i/24612118.jpg
6681059,For the Children's Sake: Foundations of Education for Home and School,Susan Schaeffer Macaulay,"Macaulay, Susan Schaeffer",,1433506955,9781433506956,4,Crossway,Paperback,176,2009,1984,2015/12/20,2015/12/20,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1369819257i/6681059.jpg
352921,"A Fatal Grace (Chief Inspector Armand Gamache, #2)",Louise Penny,"Penny, Louise",,312352565,9780312352561,3,Minotaur Books,Hardcover,311,2007,2006,2015/12/22,2015/12/22,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327918653i/352921.jpg
902203,"Telling Tales (Vera Stanhope, #2)",Ann Cleeves,"Cleeves, Ann",,330432516,9780330432511,3,Pan,Paperback,400,2006,2004,2016/01/01,2016/01/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1356455278i/902203.jpg
20706317,The First Fifteen Lives of Harry August,Claire North,"North, Claire",,316399620,9780316399623,4,Redhook,Paperback,405,2014,2014,2016/02/13,2016/01/04,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1407712314i/20706317.jpg
644655,"Raven Black (Shetland, #1)",Ann Cleeves,"Cleeves, Ann",,312359667,9780312359669,3,Minotaur Books,Hardcover,384,2007,2006,2016/01/22,2016/01/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1437937604i/644655.jpg
7909,"Betsy-Tacy (Betsy-Tacy, #1)",Maud Hart Lovelace,"Lovelace, Maud Hart",Lois Lenski,64400964,9780064400961,5,HarperCollins,Paperback,144,1993,1940,2016/01/23,2016/01/24,read-a-louds,read-a-louds (#3),read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1440321278i/7909.jpg
12550154,"The Sandman, Vol. 1: Preludes & Nocturnes",Neil Gaiman,"Gaiman, Neil",,1563890119,9781563890116,3,Vertigo,Paperback,234,1995,1988,2016/01/29,2016/01/29,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1315437772i/12550154.jpg
3093685,"White Nights (Shetland, #2)",Ann Cleeves,"Cleeves, Ann",,312384335,9780312384333,3,Minotaur Books,Hardcover,392,2008,2008,2016/01/31,2016/01/31,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1442892865i/3093685.jpg
1384917,Momma Zen: Walking the Crooked Path of Motherhood,Karen Maezen Miller,"Miller, Karen Maezen",,1590304616,9781590304617,3,Trumpeter,Paperback,169,2007,2006,2016/02/02,2016/02/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388202886i/1384917.jpg
7247463,"The Sandman, Vol. 2: The Doll's House",Neil Gaiman,"Gaiman, Neil","Mike Dringenberg, Malcolm Jones III",1401227996,9781401227999,3,Vertigo,Paperback,232,2012,1990,2016/02/02,2016/02/02,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1357926817i/7247463.jpg
26008960,Teaching from Rest: A Homeschooler's Guide to Unshakable Peace,Sarah       Mackenzie,"Mackenzie, Sarah",,1600512879,9781600512872,3,Classical Academic Press,Paperback,89,2015,2014,2016/02/08,2016/02/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1438261979i/26008960.jpg
8177203,"The Sandman, Vol. 3: Dream Country",Neil Gaiman,"Gaiman, Neil","Kelley Jones, Charles Vess",1401229352,9781401229351,3,Vertigo,Paperback,160,2010,1990,2016/02/11,2016/02/11,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1320525590i/8177203.jpg
25829156,Arcadia,Iain Pears,"Pears, Iain",,571301584,9780571301584,4,Faber & Faber,Paperback,608,2015,2015,2018/02/18,2016/03/04,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1435732050i/25829156.jpg
1632545,"Hidden Depths (Vera Stanhope, #3)",Ann Cleeves,"Cleeves, Ann",,1405054735,9781405054737,3,Macmillan,Hardcover,370,2007,2007,2016/03/04,2016/03/04,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1358756432i/1632545.jpg
16045218,"Silent Voices (Vera Stanhope, #4)",Ann Cleeves,"Cleeves, Ann",,1250033586,9781250033581,3,Minotaur Books,Hardcover,320,2013,2011,2016/03/07,2016/03/07,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1356403575i/16045218.jpg
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,307265439,9780307265432,3,Alfred A. Knopf,Hardcover,241,2006,2006,2016/03/12,2016/03/12,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1600241424i/6288.jpg
774666,The Story of Mankind,Hendrik Willem van Loon,"Loon, Hendrik Willem van",John Merriman,871401754,9780871401755,4,Liveright,Paperback,674,1999,1921,2016/03/23,2016/03/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1347611605i/774666.jpg
6361885,"Red Bones (Shetland, #3)",Ann Cleeves,"Cleeves, Ann",,230014461,9780230014466,3,Macmillan,Hardcover,340,2009,2009,2016/04/01,2016/04/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1291027212i/6361885.jpg
4395,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,,,4,Penguin Books,Paperback,455,2002,1939,2016/04/08,2016/04/07,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1511302892i/4395.jpg
446875,Of Mice and Men,John Steinbeck,"Steinbeck, John",Susan Shillinglaw,140186425,9780140186420,2,Penguin Classics,Paperback,144,1994,1937,2016/04/09,2016/04/09,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1756827835i/446875.jpg
7939087,"Blue Lightning (Shetland Island, #4)",Ann Cleeves,"Cleeves, Ann",,312384351,9780312384357,2,Minotaur Books,Hardcover,357,2010,2010,2016/04/14,2016/04/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1316728941i/7939087.jpg
11866694,Arcadia,Lauren Groff,"Groff, Lauren",,1401340873,9781401340872,3,Voice,Hardcover,291,2012,2012,2016/04/16,2016/04/16,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1440680831i/11866694.jpg
20819685,The Bone Clocks,David  Mitchell,"Mitchell, David",,1400065674,9781400065677,2,Random House,Hardcover,624,2014,2014,2016/05/22,2016/05/21,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1398205538i/20819685.jpg
25893709,"My Name Is Lucy Barton (Amgash, #1)",Elizabeth Strout,"Strout, Elizabeth",,1400067693,9781400067695,2,Random House,Hardcover,193,2016,2016,2016/05/23,2016/05/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1450653428i/25893709.jpg
11045,The Spectator Bird,Wallace Stegner,"Stegner, Wallace",,140139400,9780140139402,3,Penguin,Paperback,214,1990,1976,2016/06/08,2016/06/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1385095780i/11045.jpg
23208397,Underground Airlines,Ben H. Winters,"Winters, Ben H.",,316261246,9780316261241,3,Mulholland Books,Hardcover,336,2016,2016,2016/07/09,2016/07/09,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1443732702i/23208397.jpg
16160797,"The Cuckoo's Calling (Cormoran Strike, #1)",Robert Galbraith,"Galbraith, Robert",,316206849,9780316206846,3,Mulholland Books,Hardcover,456,2013,2013,2016/07/09,2016/07/09,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1540217136i/16160797.jpg
80349,"Meet the Austins (Austin Family Chronicles, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,374349290,9780374349295,5,"Farrar, Straus and Giroux (BYR)",Hardcover,224,1997,1960,2016/07/14,2016/07/14,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1312012686i/80349.jpg
462893,"The Moon by Night (Austin Family Chronicles, #2)",Madeleine L'Engle,"L'Engle, Madeleine",,440957761,9780440957768,5,Laurel Leaf,Mass Market Paperback,255,1981,1963,2016/07/16,2016/07/16,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1174963513i/462893.jpg
219408,"The Young Unicorns (Austin Family Chronicles, #3)",Madeleine L'Engle,"L'Engle, Madeleine",,440999197,9780440999195,5,Laurel Leaf,Mass Market Paperback,288,1989,1968,2016/07/30,2016/08/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1389809467i/219408.jpg
421569,"The Complete Brambly Hedge (Brambly Hedge, #1-8)",Jill Barklem,"Barklem, Jill",,1983679,9780001983670,5,Picture Lions,Hardcover,256,2004,1999,2024/09/01,2016/08/26,read-a-louds,read-a-louds (#8),read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1174593320i/421569.jpg
34898,"My Father's Dragon (My Father's Dragon, #1)",Ruth Stiles Gannett,"Gannett, Ruth Stiles",,440421217,9780440421214,5,Yearling,Library Binding,96,2005,1948,,2016/08/26,read-a-louds,read-a-louds (#7),read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1438398138i/34898.jpg
13586707,"My Brilliant Friend (Neapolitan Novels, #1)",Elena Ferrante,"Ferrante, Elena",Ann Goldstein,,,2,Europa Editions,Paperback,331,2012,2011,2016/09/13,2016/09/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1343064947i/13586707.jpg
68210,"Gilead (Gilead, #1)",Marilynne Robinson,"Robinson, Marilynne",,031242440X,9780312424404,5,Picador,Paperback,247,2006,2004,2016/09/13,2016/09/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1558681761i/68210.jpg
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen",,,5,HarperCollins Publishers,Paperback,206,2005,1950,2016/09/17,2016/09/17,read-a-louds,read-a-louds (#9),read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1353029077i/100915.jpg
25200,Silence,Shūsaku Endō,"Endō, Shūsaku",William Johnston,800871863,9780800871864,5,Taplinger Publishing Company,Paperback,294,1980,1966,2016/09/18,2016/09/18,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1503294393i/25200.jpg
406161,The Children of Men,P.D. James,"James, P.D.",,307275434,9780307275431,3,Vintage Books,Paperback,241,2010,1992,2016/09/25,2016/09/25,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1320486552i/406161.jpg
333735,Rabbit Hill,Robert Lawson,"Lawson, Robert",,142407968,9780142407967,5,Puffin Books,Paperback,127,2007,1944,2016/09/29,2016/09/29,read-a-louds,read-a-louds (#10),read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327889381i/333735.jpg
12034917,"The Glass Room (Vera Stanhope, #5)",Ann Cleeves,"Cleeves, Ann",,230745822,9780230745827,3,Macmillan,Hardcover,373,2012,2012,2016/10/25,2016/10/25,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1317815396i/12034917.jpg
17548,An Old-Fashioned Thanksgiving,Louisa May Alcott,"Alcott, Louisa May",James Bernardin,60004509,9780060004507,4,HarperCollins,Hardcover,32,2005,1868,2016/10/30,2016/10/30,read-a-louds,read-a-louds (#11),read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348205658i/17548.jpg
6993490,"The Warded Man (Demon Cycle, #1)",Peter V. Brett,"Brett, Peter V.",,345518705,9780345518705,3,Random House,Mass Market Paperback,453,2010,2008,2016/11/11,2016/11/11,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1659901202i/6993490.jpg
26893819,The Girls,Emma Cline,"Cline, Emma",,081299860X,9780812998603,3,Random House,Hardcover,355,2016,2016,2016/11/13,2016/11/13,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1492065338i/26893819.jpg
22892,The Foretelling,Alice Hoffman,"Hoffman, Alice",,316154091,9780316154093,2,"Little, Brown Books for Young Readers",Paperback,192,2006,2005,2016/11/24,2016/11/24,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1435181077i/22892.jpg
25810500,What Is Not Yours Is Not Yours,Helen Oyeyemi,"Oyeyemi, Helen",,1594634637,9781594634635,3,Riverhead Books,Hardcover,325,2016,2016,2016/11/24,2016/11/24,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1447463920i/25810500.jpg
2277378,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",Louise Penny,"Penny, Louise",,755328949,9780755328949,3,Headline,Hardcover,310,2008,2007,2016/12/08,2016/12/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1327970261i/2277378.jpg
223380,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,330426648,9780330426640,5,Small Beer Press,ebook,281,2010,2002,2017/10/14,2016/12/17,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1356138316i/223380.jpg
4201106,"A Rule Against Murder (Chief Inspector Armand Gamache, #4)",Louise Penny,"Penny, Louise",,312377029,9780312377021,3,Minotaur,Hardcover,322,2009,2008,2016/12/27,2016/12/27,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1441314151i/4201106.jpg
15015259,The Light Between Oceans,M.L. Stedman,"Stedman, M.L.",,1451681755,9781451681758,3,Scribner,Paperback,345,2013,2012,2017/01/01,2017/01/01,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1358832313i/15015259.jpg
6736971,"The Desert Spear (The Demon Cycle, #2)",Peter V. Brett,"Brett, Peter V.",,345503813,9780345503817,3,Del Rey,Hardcover,579,2010,2010,2017/01/12,2017/01/12,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1388219761i/6736971.jpg
17316503,"The Daylight War (Demon Cycle, #3)",Peter V. Brett,"Brett, Peter V.",,345524152,9780345524157,3,Random House Del Rey,Mass Market Paperback,678,2013,2013,2017/02/14,2017/02/14,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1659901084i/17316503.jpg
1194659,Screamfree Parenting: The Revolutionary Approach to Raising Your Kids by Keeping Your Cool,Hal Edward Runkel,"Runkel, Hal Edward",,767927427,9780767927420,4,Harmony,Hardcover,240,2007,2004,2017/02/16,2017/02/17,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1438041372i/1194659.jpg
37415,Their Eyes Were Watching God,Zora Neale Hurston,"Hurston, Zora Neale",,61120065,9780061120060,5,Amistad,Paperback,238,2006,1937,2017/02/19,2017/02/19,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1368072803i/37415.jpg
331692,"The Complete Maus: A Survivor's Tale (Maus, #1-2)",Art Spiegelman,"Spiegelman, Art",,,,5,Pantheon,Hardcover,296,1996,1980,2017/02/19,2017/02/19,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1361663811i/331692.jpg
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,,,4,Spiegel & Grau,Hardcover,152,2015,2015,2017/02/20,2017/02/20,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1451435027i/25489625.jpg
30010106,Liturgy of the Ordinary: Sacred Practices in Everyday Life,Tish Harrison Warren,"Warren, Tish Harrison",Andy Crouch,830846239,9780830846238,4,InterVarsity Press,Paperback,184,2016,2016,2017/03/03,2017/03/03,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1463948524i/30010106.jpg
11784464,The Tiger's Wife,Téa Obreht,"Obreht, Téa",,385343841,9780385343848,3,Random House Publishing Group,Paperback,338,2011,2011,2017/03/05,2017/03/05,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1333578219i/11784464.jpg
139253,The House on Mango Street,Sandra Cisneros,"Cisneros, Sandra",,679734775,9780679734772,4,Knopf Doubleday Publishing Group,Paperback,110,2009,1984,2017/03/05,2017/03/05,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1348245688i/139253.jpg
15798977,Home,Toni Morrison,"Morrison, Toni",,,9780307740915,4,Vintage Books,Paperback,153,2012,2012,2017/03/07,2017/03/07,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1463008531i/15798977.jpg
23848512,On Immunity: An Inoculation,Eula Biss,"Biss, Eula",,1555977200,9781555977207,5,Graywolf Press,Paperback,224,2015,2014,2017/03/07,2017/03/07,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1426664372i/23848512.jpg
7000275,The Weight of Heaven,Thrity Umrigar,"Umrigar, Thrity",,61472557,9780061472558,2,Harper Perennial,Paperback,400,2010,2009,2017/03/17,2017/03/17,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1440978774i/7000275.jpg
29906980,Lincoln in the Bardo,George Saunders,"Saunders, George",,812995341,9780812995343,5,Random House,Hardcover,368,2017,2017,2017/05/25,2017/03/31,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1492130850i/29906980.jpg
5081341,I Know Why the Caged Bird Sings,Maya Angelou,"Angelou, Maya",,,,4,Random House Trade Paperbacks,Paperback,304,2009,1969,2017/03/31,2017/03/31,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1611843435i/5081341.jpg
5216,Song of Solomon,Toni Morrison,"Morrison, Toni",,452260116,9780452260115,4,Plume Books,Paperback,337,1987,1977,2017/04/29,2017/04/29,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1369294595i/5216.jpg
1863275,The Body and Its Dangers and Other Stories,Allen Barnett,"Barnett, Allen",,312058241,9780312058241,3,St. Martin's Press,Paperback,181,2000,1990,2017/06/08,2017/06/08,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1266913567i/1863275.jpg
21853621,The Nightingale,Kristin Hannah,"Hannah, Kristin",,312577222,9780312577223,1,St. Martin's Press,Hardcover,564,2015,2015,2017/06/15,2017/06/15,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1681839850i/21853621.jpg
25817493,News of the World,Paulette Jiles,"Jiles, Paulette",,62409204,9780062409201,4,William Morrow,Hardcover,209,2016,2016,2018/02/01,2017/06/23,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1440342988i/25817493.jpg
25109947,"Lovecraft Country (Lovecraft Country, #1)",Matt Ruff,"Ruff, Matt",,,,5,Harper,ebook,400,2016,2016,2017/09/09,2017/06/24,,,read,https://m.media-amazon.com/images/S/compressed.photo.goodreads.com/books/1426040983i/25109947.jpg
